Order_ID,Ship_Mode,Ship_Date,Ship_id
55618,REGULAR AIR,2012-01-22,648
56645,REGULAR AIR,2012-01-06,649
56645,DELIVERY TRUCK,2012-01-08,650
56803,REGULAR AIR,2009-12-10,651
57159,DELIVERY TRUCK,2010-02-13,652
57159,REGULAR AIR,2010-02-12,653
57507,REGULAR AIR,2009-06-29,654
57922,REGULAR AIR,2011-02-08,655
58117,REGULAR AIR,2011-02-21,656
58278,REGULAR AIR,2012-09-12,657
58278,REGULAR AIR,2012-09-13,658
58502,DELIVERY TRUCK,2010-02-14,659
58788,REGULAR AIR,2010-02-03,660
58947,REGULAR AIR,2011-09-26,661
58947,REGULAR AIR,2011-09-27,662
59074,REGULAR AIR,2010-08-14,663
59233,DELIVERY TRUCK,2010-08-22,664
59233,EXPRESS AIR,2010-08-20,665
59425,REGULAR AIR,2012-05-19,666
59425,REGULAR AIR,2012-05-20,667
59750,REGULAR AIR,2010-07-13,668
35,REGULAR AIR,2011-10-23,669
35,REGULAR AIR,2011-10-24,670
294,REGULAR AIR,2010-07-16,671
450,EXPRESS AIR,2011-03-05,672
450,REGULAR AIR,2011-03-06,673
1028,REGULAR AIR,2009-01-06,674
1028,REGULAR AIR,2009-01-07,675
1314,REGULAR AIR,2009-05-14,676
2279,DELIVERY TRUCK,2010-02-23,677
2279,REGULAR AIR,2010-02-24,678
2465,REGULAR AIR,2011-06-25,679
2530,REGULAR AIR,2009-03-22,680
2883,REGULAR AIR,2011-01-24,681
3362,REGULAR AIR,2011-08-01,682
3362,REGULAR AIR,2011-08-06,683
5318,REGULAR AIR,2010-04-05,684
5318,EXPRESS AIR,2010-04-04,685
5988,EXPRESS AIR,2010-11-22,686
6115,REGULAR AIR,2010-09-12,687
6337,REGULAR AIR,2011-09-02,688
6337,DELIVERY TRUCK,2011-09-01,689
6434,REGULAR AIR,2009-06-07,690
7136,REGULAR AIR,2009-03-24,691
7489,DELIVERY TRUCK,2010-10-03,692
7968,DELIVERY TRUCK,2010-09-15,693
8227,EXPRESS AIR,2010-01-11,694
9123,EXPRESS AIR,2010-06-27,695
9792,REGULAR AIR,2011-07-23,696
9860,REGULAR AIR,2010-10-11,697
10310,REGULAR AIR,2009-02-09,698
10310,REGULAR AIR,2009-02-12,699
10369,REGULAR AIR,2011-11-11,700
10369,REGULAR AIR,2011-11-14,701
10692,REGULAR AIR,2009-07-28,702
10692,REGULAR AIR,2009-07-30,703
10692,REGULAR AIR,2009-07-26,704
11553,EXPRESS AIR,2009-04-19,705
11553,DELIVERY TRUCK,2009-04-21,706
11553,REGULAR AIR,2009-04-20,707
11776,EXPRESS AIR,2012-02-24,708
11782,REGULAR AIR,2012-08-02,709
11782,REGULAR AIR,2012-08-04,710
12199,REGULAR AIR,2011-12-19,711
12199,REGULAR AIR,2011-12-18,712
14275,REGULAR AIR,2010-06-15,713
14275,DELIVERY TRUCK,2010-06-15,714
14535,REGULAR AIR,2010-10-02,715
15329,EXPRESS AIR,2012-04-27,716
15621,EXPRESS AIR,2011-09-25,717
15621,REGULAR AIR,2011-09-24,718
17826,REGULAR AIR,2012-07-01,719
17926,REGULAR AIR,2011-11-12,720
18247,REGULAR AIR,2009-11-06,721
18471,REGULAR AIR,2009-02-20,722
19813,REGULAR AIR,2010-03-03,723
20322,REGULAR AIR,2009-06-30,724
20322,DELIVERY TRUCK,2009-06-28,725
20322,REGULAR AIR,2009-06-28,726
20422,REGULAR AIR,2009-01-27,727
20448,EXPRESS AIR,2011-08-03,728
21892,REGULAR AIR,2010-07-06,729
22980,REGULAR AIR,2012-10-02,730
23907,REGULAR AIR,2011-07-14,731
24064,DELIVERY TRUCK,2010-07-28,732
24132,REGULAR AIR,2009-07-11,733
24132,REGULAR AIR,2009-07-06,734
24132,REGULAR AIR,2009-07-13,735
24132,REGULAR AIR,2009-07-15,736
24576,REGULAR AIR,2012-12-13,737
25248,EXPRESS AIR,2011-12-03,738
25248,REGULAR AIR,2011-12-02,739
25475,REGULAR AIR,2009-04-04,740
26978,REGULAR AIR,2010-06-26,741
27105,REGULAR AIR,2011-02-17,742
28068,REGULAR AIR,2010-08-28,743
28802,EXPRESS AIR,2010-11-06,744
28802,EXPRESS AIR,2010-11-07,745
28802,REGULAR AIR,2010-11-06,746
28839,EXPRESS AIR,2009-04-30,747
29252,REGULAR AIR,2009-08-10,748
31941,EXPRESS AIR,2009-03-19,749
31941,REGULAR AIR,2009-03-20,750
32418,DELIVERY TRUCK,2009-01-06,751
34241,REGULAR AIR,2012-10-08,752
34816,REGULAR AIR,2010-11-05,753
34816,REGULAR AIR,2010-11-07,754
35011,REGULAR AIR,2012-12-12,755
36068,DELIVERY TRUCK,2009-02-06,756
36930,REGULAR AIR,2011-09-30,757
37315,REGULAR AIR,2012-06-12,758
37315,EXPRESS AIR,2012-06-12,759
37925,DELIVERY TRUCK,2010-09-27,760
37925,REGULAR AIR,2010-09-27,761
38021,REGULAR AIR,2009-01-23,762
38336,REGULAR AIR,2012-10-06,763
38565,EXPRESS AIR,2009-03-27,764
39783,REGULAR AIR,2012-09-22,765
39783,REGULAR AIR,2012-09-21,766
42500,REGULAR AIR,2010-02-07,767
44162,REGULAR AIR,2010-03-20,768
44256,REGULAR AIR,2011-11-28,769
44256,REGULAR AIR,2011-11-24,770
44256,EXPRESS AIR,2011-11-26,771
44320,REGULAR AIR,2009-04-30,772
45377,REGULAR AIR,2011-04-05,773
47367,REGULAR AIR,2011-04-16,774
47367,REGULAR AIR,2011-04-17,775
47750,REGULAR AIR,2010-06-20,776
48388,REGULAR AIR,2009-08-11,777
49059,REGULAR AIR,2009-09-22,778
49059,REGULAR AIR,2009-09-21,779
49510,REGULAR AIR,2012-03-21,780
49634,REGULAR AIR,2012-03-25,781
50210,REGULAR AIR,2010-07-24,782
50210,REGULAR AIR,2010-07-28,783
50503,REGULAR AIR,2012-11-23,784
50816,REGULAR AIR,2009-03-29,785
51073,EXPRESS AIR,2010-05-16,786
51073,REGULAR AIR,2010-05-15,787
51584,DELIVERY TRUCK,2010-10-18,788
51879,REGULAR AIR,2010-08-26,789
51879,REGULAR AIR,2010-08-25,790
52288,REGULAR AIR,2011-08-11,791
53190,REGULAR AIR,2009-09-27,792
53190,REGULAR AIR,2009-09-25,793
53536,REGULAR AIR,2012-11-01,794
53536,DELIVERY TRUCK,2012-11-01,795
53572,REGULAR AIR,2010-05-08,796
53825,REGULAR AIR,2011-04-11,797
53863,EXPRESS AIR,2010-06-06,798
54119,EXPRESS AIR,2010-05-23,799
54119,REGULAR AIR,2010-05-25,800
56224,REGULAR AIR,2012-10-27,801
56224,DELIVERY TRUCK,2012-10-26,802
56224,REGULAR AIR,2012-10-25,803
56293,REGULAR AIR,2010-01-05,804
56293,REGULAR AIR,2010-01-06,805
57959,REGULAR AIR,2011-12-31,806
57959,EXPRESS AIR,2011-12-31,807
58500,REGULAR AIR,2011-02-14,808
59584,DELIVERY TRUCK,2010-05-29,809
59584,REGULAR AIR,2010-05-28,810
261,REGULAR AIR,2010-06-29,811
928,EXPRESS AIR,2011-03-06,812
928,EXPRESS AIR,2011-03-03,813
1282,REGULAR AIR,2012-02-29,814
1856,REGULAR AIR,2012-03-21,815
1856,REGULAR AIR,2012-03-20,816
1925,REGULAR AIR,2012-03-05,817
2848,EXPRESS AIR,2012-03-11,818
2848,REGULAR AIR,2012-03-11,819
5504,EXPRESS AIR,2010-01-07,820
5504,REGULAR AIR,2010-01-07,821
8390,REGULAR AIR,2012-04-21,822
8545,REGULAR AIR,2009-06-21,823
8545,DELIVERY TRUCK,2009-06-21,824
9573,REGULAR AIR,2012-06-14,825
9892,REGULAR AIR,2012-07-17,826
10048,REGULAR AIR,2009-05-18,827
10048,REGULAR AIR,2009-05-17,828
10144,DELIVERY TRUCK,2011-01-04,829
10144,DELIVERY TRUCK,2011-01-02,830
10432,REGULAR AIR,2012-01-12,831
10661,REGULAR AIR,2009-01-24,832
12806,REGULAR AIR,2011-12-25,833
13158,REGULAR AIR,2012-11-22,834
13507,REGULAR AIR,2012-12-30,835
14375,REGULAR AIR,2010-02-01,836
14627,REGULAR AIR,2009-02-05,837
14852,EXPRESS AIR,2011-12-24,838
16230,REGULAR AIR,2010-03-01,839
16230,DELIVERY TRUCK,2010-03-01,840
16230,REGULAR AIR,2010-03-06,841
16230,REGULAR AIR,2010-03-04,842
19074,DELIVERY TRUCK,2012-06-27,843
20194,REGULAR AIR,2012-03-15,844
21024,REGULAR AIR,2010-12-30,845
21509,REGULAR AIR,2012-07-05,846
21856,REGULAR AIR,2012-04-07,847
21856,REGULAR AIR,2012-04-05,848
22119,REGULAR AIR,2009-07-29,849
22534,REGULAR AIR,2011-07-20,850
22629,REGULAR AIR,2010-04-20,851
23011,REGULAR AIR,2010-06-22,852
24070,REGULAR AIR,2011-03-16,853
24070,EXPRESS AIR,2011-03-16,854
24737,DELIVERY TRUCK,2009-12-09,855
24737,REGULAR AIR,2009-12-07,856
26373,REGULAR AIR,2010-07-25,857
26978,REGULAR AIR,2010-06-27,858
26978,EXPRESS AIR,2010-06-27,859
27174,REGULAR AIR,2011-10-10,860
27876,REGULAR AIR,2010-09-14,861
28582,EXPRESS AIR,2012-01-23,862
28582,REGULAR AIR,2012-01-23,863
28868,REGULAR AIR,2012-04-06,864
29857,DELIVERY TRUCK,2009-12-14,865
29921,REGULAR AIR,2012-03-25,866
30659,REGULAR AIR,2011-09-15,867
30660,REGULAR AIR,2012-09-08,868
30883,REGULAR AIR,2010-08-22,869
32871,EXPRESS AIR,2012-10-29,870
33600,REGULAR AIR,2010-10-08,871
33632,REGULAR AIR,2010-03-14,872
33665,DELIVERY TRUCK,2011-05-30,873
34434,REGULAR AIR,2011-05-10,874
34434,REGULAR AIR,2011-05-11,875
34753,REGULAR AIR,2010-01-20,876
35364,REGULAR AIR,2009-12-14,877
35364,DELIVERY TRUCK,2009-12-14,878
35364,DELIVERY TRUCK,2009-12-13,879
35812,DELIVERY TRUCK,2010-01-24,880
35812,REGULAR AIR,2010-01-24,881
37063,REGULAR AIR,2012-12-10,882
37281,REGULAR AIR,2009-08-29,883
37798,DELIVERY TRUCK,2012-11-04,884
38017,REGULAR AIR,2010-07-24,885
38017,REGULAR AIR,2010-07-27,886
38272,REGULAR AIR,2011-11-17,887
39301,EXPRESS AIR,2009-03-23,888
39367,REGULAR AIR,2009-08-07,889
39367,REGULAR AIR,2009-08-08,890
39655,REGULAR AIR,2012-03-23,891
40803,REGULAR AIR,2011-04-18,892
40803,DELIVERY TRUCK,2011-04-15,893
40806,REGULAR AIR,2011-09-07,894
43523,REGULAR AIR,2012-05-25,895
44199,REGULAR AIR,2012-03-08,896
44231,DELIVERY TRUCK,2009-11-05,897
44231,REGULAR AIR,2009-11-05,898
44231,REGULAR AIR,2009-11-04,899
45573,DELIVERY TRUCK,2009-08-14,900
45763,REGULAR AIR,2010-07-08,901
48165,REGULAR AIR,2010-11-07,902
48197,REGULAR AIR,2012-05-07,903
48484,REGULAR AIR,2010-06-24,904
48484,EXPRESS AIR,2010-06-24,905
48484,REGULAR AIR,2010-06-25,906
49153,DELIVERY TRUCK,2012-07-28,907
49412,DELIVERY TRUCK,2009-03-07,908
49761,REGULAR AIR,2011-01-25,909
50310,EXPRESS AIR,2009-08-17,910
50310,DELIVERY TRUCK,2009-08-18,911
50310,REGULAR AIR,2009-08-17,912
51072,REGULAR AIR,2009-10-04,913
51648,REGULAR AIR,2012-01-08,914
51648,REGULAR AIR,2012-01-06,915
52035,REGULAR AIR,2009-11-30,916
52326,REGULAR AIR,2010-08-08,917
52737,EXPRESS AIR,2010-11-09,918
53216,REGULAR AIR,2012-12-07,919
54081,REGULAR AIR,2011-03-12,920
54560,REGULAR AIR,2009-07-19,921
54560,EXPRESS AIR,2009-07-18,922
54947,REGULAR AIR,2009-02-23,923
54947,REGULAR AIR,2009-02-24,924
55170,EXPRESS AIR,2012-09-23,925
55777,REGULAR AIR,2012-11-11,926
55777,EXPRESS AIR,2012-11-12,927
56001,EXPRESS AIR,2010-04-16,928
56640,REGULAR AIR,2011-08-26,929
59393,REGULAR AIR,2010-11-21,930
59712,EXPRESS AIR,2010-06-17,931
59905,REGULAR AIR,2012-04-16,932
59905,EXPRESS AIR,2012-04-15,933
322,REGULAR AIR,2012-03-20,934
962,REGULAR AIR,2009-05-07,935
962,DELIVERY TRUCK,2009-05-07,936
1221,REGULAR AIR,2012-04-18,937
1221,REGULAR AIR,2012-04-20,938
1445,REGULAR AIR,2011-01-12,939
1445,REGULAR AIR,2011-01-11,940
1799,DELIVERY TRUCK,2009-03-08,941
1799,REGULAR AIR,2009-03-08,942
2720,EXPRESS AIR,2010-06-10,943
3685,REGULAR AIR,2012-01-17,944
3687,REGULAR AIR,2010-02-02,945
3907,REGULAR AIR,2012-08-18,946
4067,REGULAR AIR,2012-10-08,947
4257,REGULAR AIR,2011-03-26,948
4261,DELIVERY TRUCK,2012-10-03,949
4261,REGULAR AIR,2012-10-04,950
4294,REGULAR AIR,2012-08-16,951
4642,REGULAR AIR,2011-02-27,952
4642,EXPRESS AIR,2011-02-26,953
4864,REGULAR AIR,2012-11-14,954
4996,REGULAR AIR,2012-09-14,955
5121,REGULAR AIR,2012-05-11,956
5346,REGULAR AIR,2010-12-26,957
5346,DELIVERY TRUCK,2010-12-27,958
5473,REGULAR AIR,2012-03-26,959
5698,REGULAR AIR,2009-05-21,960
6144,REGULAR AIR,2009-06-24,961
6144,DELIVERY TRUCK,2009-06-22,962
6374,EXPRESS AIR,2011-08-08,963
6374,REGULAR AIR,2011-08-09,964
7169,REGULAR AIR,2010-03-28,965
7427,REGULAR AIR,2012-12-15,966
7427,REGULAR AIR,2012-12-16,967
8229,DELIVERY TRUCK,2009-12-09,968
8229,REGULAR AIR,2009-12-09,969
8290,REGULAR AIR,2009-12-11,970
8515,REGULAR AIR,2010-12-22,971
8801,EXPRESS AIR,2012-08-15,972
8801,EXPRESS AIR,2012-08-12,973
8992,REGULAR AIR,2010-11-13,974
8992,REGULAR AIR,2010-11-14,975
9409,REGULAR AIR,2012-05-07,976
10306,REGULAR AIR,2010-07-21,977
10470,REGULAR AIR,2012-05-09,978
10819,REGULAR AIR,2010-08-24,979
10916,REGULAR AIR,2011-03-10,980
10944,REGULAR AIR,2011-11-14,981
11301,REGULAR AIR,2012-03-22,982
11332,REGULAR AIR,2009-11-20,983
11332,EXPRESS AIR,2009-11-23,984
11392,REGULAR AIR,2009-09-07,985
11745,REGULAR AIR,2012-07-20,986
11875,REGULAR AIR,2012-08-21,987
11907,DELIVERY TRUCK,2010-08-23,988
12129,DELIVERY TRUCK,2012-12-28,989
12579,REGULAR AIR,2011-06-16,990
12743,REGULAR AIR,2010-06-25,991
12902,REGULAR AIR,2010-10-31,992
13380,REGULAR AIR,2009-07-15,993
13606,REGULAR AIR,2009-04-28,994
13889,DELIVERY TRUCK,2011-09-05,995
13984,REGULAR AIR,2012-09-24,996
13986,REGULAR AIR,2011-10-14,997
14240,REGULAR AIR,2012-02-18,998
14276,REGULAR AIR,2009-06-19,999
14471,REGULAR AIR,2011-05-26,1000
14471,REGULAR AIR,2011-05-28,1001
14529,DELIVERY TRUCK,2010-09-24,1002
14529,REGULAR AIR,2010-09-22,1003
14948,DELIVERY TRUCK,2011-05-29,1004
16161,REGULAR AIR,2012-07-29,1005
16161,REGULAR AIR,2012-07-30,1006
16257,REGULAR AIR,2012-05-06,1007
16806,REGULAR AIR,2010-06-18,1008
16806,REGULAR AIR,2010-06-19,1009
17344,REGULAR AIR,2010-07-21,1010
17382,REGULAR AIR,2011-07-05,1011
17507,REGULAR AIR,2012-06-12,1012
17507,DELIVERY TRUCK,2012-06-14,1013
17702,EXPRESS AIR,2012-04-13,1014
17831,REGULAR AIR,2012-10-26,1015
17831,EXPRESS AIR,2012-10-28,1016
18179,REGULAR AIR,2009-08-01,1017
18179,REGULAR AIR,2009-08-02,1018
18179,REGULAR AIR,2009-08-03,1019
19044,REGULAR AIR,2012-04-13,1020
19044,REGULAR AIR,2012-04-18,1021
19462,REGULAR AIR,2011-09-21,1022
19936,REGULAR AIR,2012-11-14,1023
19972,REGULAR AIR,2012-06-18,1024
20038,REGULAR AIR,2010-02-28,1025
20389,DELIVERY TRUCK,2009-08-13,1026
20389,REGULAR AIR,2009-08-13,1027
20389,EXPRESS AIR,2009-08-13,1028
20422,REGULAR AIR,2009-01-28,1029
20676,REGULAR AIR,2012-11-26,1030
20807,DELIVERY TRUCK,2012-07-23,1031
20838,REGULAR AIR,2009-04-11,1032
20960,REGULAR AIR,2011-11-23,1033
20961,REGULAR AIR,2010-01-16,1034
21350,REGULAR AIR,2011-02-25,1035
21572,REGULAR AIR,2009-02-15,1036
21671,REGULAR AIR,2010-06-18,1037
22657,EXPRESS AIR,2011-10-30,1038
22657,REGULAR AIR,2011-10-30,1039
23207,REGULAR AIR,2010-10-23,1040
23940,REGULAR AIR,2011-04-09,1041
23940,DELIVERY TRUCK,2011-04-11,1042
24450,REGULAR AIR,2012-07-11,1043
24450,EXPRESS AIR,2012-07-12,1044
24580,REGULAR AIR,2012-06-24,1045
24580,REGULAR AIR,2012-06-25,1046
24833,DELIVERY TRUCK,2010-07-18,1047
24933,DELIVERY TRUCK,2009-07-28,1048
24933,REGULAR AIR,2009-07-28,1049
25031,REGULAR AIR,2009-08-25,1050
25031,REGULAR AIR,2009-08-24,1051
25633,DELIVERY TRUCK,2011-08-06,1052
25635,EXPRESS AIR,2012-05-30,1053
25635,REGULAR AIR,2012-05-30,1054
25830,REGULAR AIR,2010-05-06,1055
25830,REGULAR AIR,2010-05-11,1056
26342,REGULAR AIR,2009-10-27,1057
26342,REGULAR AIR,2009-10-23,1058
26342,REGULAR AIR,2009-10-25,1059
26368,REGULAR AIR,2010-07-17,1060
26372,REGULAR AIR,2009-07-16,1061
26756,REGULAR AIR,2012-05-10,1062
26756,REGULAR AIR,2012-05-12,1063
26851,REGULAR AIR,2011-07-26,1064
26981,REGULAR AIR,2012-08-30,1065
26981,REGULAR AIR,2012-08-31,1066
27298,REGULAR AIR,2011-11-23,1067
27298,REGULAR AIR,2011-11-24,1068
27330,REGULAR AIR,2009-09-16,1069
27330,DELIVERY TRUCK,2009-09-25,1070
27781,REGULAR AIR,2011-09-17,1071
28225,REGULAR AIR,2009-01-22,1072
28389,REGULAR AIR,2009-11-04,1073
28389,DELIVERY TRUCK,2009-11-04,1074
28389,DELIVERY TRUCK,2009-11-05,1075
28898,REGULAR AIR,2011-05-28,1076
28901,REGULAR AIR,2012-06-12,1077
29185,REGULAR AIR,2010-01-21,1078
29185,EXPRESS AIR,2010-01-22,1079
29408,DELIVERY TRUCK,2010-05-03,1080
29985,EXPRESS AIR,2012-07-12,1081
29986,REGULAR AIR,2011-07-03,1082
30147,REGULAR AIR,2012-06-19,1083
30149,REGULAR AIR,2010-12-13,1084
30149,DELIVERY TRUCK,2010-12-14,1085
30149,REGULAR AIR,2010-12-15,1086
30310,REGULAR AIR,2012-04-28,1087
31426,REGULAR AIR,2009-08-09,1088
31872,EXPRESS AIR,2010-09-10,1089
31872,DELIVERY TRUCK,2010-09-10,1090
31874,EXPRESS AIR,2012-09-15,1091
31874,DELIVERY TRUCK,2012-09-15,1092
31938,DELIVERY TRUCK,2011-07-28,1093
31938,REGULAR AIR,2011-07-29,1094
32582,EXPRESS AIR,2009-06-26,1095
32611,REGULAR AIR,2009-08-29,1096
32611,DELIVERY TRUCK,2009-08-28,1097
32611,EXPRESS AIR,2009-08-28,1098
32611,REGULAR AIR,2009-08-27,1099
32901,REGULAR AIR,2011-01-11,1100
33284,REGULAR AIR,2012-04-02,1101
33287,DELIVERY TRUCK,2011-04-25,1102
33732,REGULAR AIR,2009-08-29,1103
34435,REGULAR AIR,2009-08-07,1104
34852,REGULAR AIR,2012-09-09,1105
35649,REGULAR AIR,2011-10-11,1106
36480,REGULAR AIR,2010-08-23,1107
36803,REGULAR AIR,2012-08-06,1108
36803,EXPRESS AIR,2012-08-06,1109
36805,REGULAR AIR,2010-12-16,1110
36805,EXPRESS AIR,2010-12-16,1111
36834,DELIVERY TRUCK,2009-12-26,1112
37410,DELIVERY TRUCK,2010-10-14,1113
37729,REGULAR AIR,2009-01-15,1114
37988,REGULAR AIR,2011-04-05,1115
38690,REGULAR AIR,2012-01-24,1116
38758,REGULAR AIR,2011-09-26,1117
39332,EXPRESS AIR,2011-10-10,1118
39745,DELIVERY TRUCK,2011-05-05,1119
40134,REGULAR AIR,2011-10-16,1120
40134,REGULAR AIR,2011-10-13,1121
40134,REGULAR AIR,2011-10-14,1122
40164,REGULAR AIR,2010-04-12,1123
40608,REGULAR AIR,2012-08-21,1124
40608,REGULAR AIR,2012-08-20,1125
40801,REGULAR AIR,2012-07-01,1126
40965,REGULAR AIR,2009-11-21,1127
41286,REGULAR AIR,2012-09-17,1128
41412,REGULAR AIR,2009-09-19,1129
41569,REGULAR AIR,2010-07-23,1130
41633,DELIVERY TRUCK,2010-11-09,1131
41895,REGULAR AIR,2011-01-12,1132
42112,REGULAR AIR,2010-12-26,1133
42177,REGULAR AIR,2012-05-31,1134
42177,REGULAR AIR,2012-06-02,1135
42339,REGULAR AIR,2009-02-12,1136
42342,REGULAR AIR,2009-09-05,1137
42947,REGULAR AIR,2010-08-28,1138
43079,REGULAR AIR,2009-07-22,1139
43111,REGULAR AIR,2011-09-13,1140
43140,REGULAR AIR,2009-03-20,1141
44098,REGULAR AIR,2010-01-31,1142
44451,EXPRESS AIR,2011-09-13,1143
45059,EXPRESS AIR,2011-02-04,1144
45059,EXPRESS AIR,2011-02-05,1145
45155,REGULAR AIR,2011-02-22,1146
45155,REGULAR AIR,2011-02-15,1147
45317,REGULAR AIR,2012-03-08,1148
45731,EXPRESS AIR,2009-08-11,1149
45731,REGULAR AIR,2009-08-12,1150
46849,REGULAR AIR,2010-12-14,1151
47108,REGULAR AIR,2009-10-16,1152
47108,REGULAR AIR,2009-10-17,1153
47108,EXPRESS AIR,2009-10-18,1154
47108,EXPRESS AIR,2009-10-16,1155
47520,REGULAR AIR,2009-10-09,1156
47520,DELIVERY TRUCK,2009-10-09,1157
47527,DELIVERY TRUCK,2010-09-18,1158
47713,REGULAR AIR,2009-07-03,1159
47750,REGULAR AIR,2010-06-15,1160
48452,DELIVERY TRUCK,2010-10-11,1161
48452,REGULAR AIR,2010-10-09,1162
48452,REGULAR AIR,2010-10-10,1163
48452,REGULAR AIR,2010-10-11,1164
49088,REGULAR AIR,2009-09-24,1165
49088,EXPRESS AIR,2009-09-24,1166
49088,REGULAR AIR,2009-09-25,1167
49223,REGULAR AIR,2011-10-02,1168
49634,REGULAR AIR,2012-03-24,1169
49987,DELIVERY TRUCK,2011-01-22,1170
50208,EXPRESS AIR,2011-01-23,1171
50338,REGULAR AIR,2009-03-25,1172
50945,REGULAR AIR,2011-01-09,1173
51462,EXPRESS AIR,2011-06-24,1174
51494,REGULAR AIR,2011-08-05,1175
51525,EXPRESS AIR,2011-11-09,1176
51525,REGULAR AIR,2011-11-09,1177
52933,EXPRESS AIR,2010-09-02,1178
53025,REGULAR AIR,2010-03-18,1179
53894,REGULAR AIR,2009-07-08,1180
53894,EXPRESS AIR,2009-07-07,1181
53953,REGULAR AIR,2009-03-28,1182
54304,REGULAR AIR,2010-02-19,1183
55075,DELIVERY TRUCK,2011-02-04,1184
55268,EXPRESS AIR,2012-03-18,1185
55367,DELIVERY TRUCK,2009-01-11,1186
55367,REGULAR AIR,2009-01-12,1187
56321,REGULAR AIR,2010-04-18,1188
56610,EXPRESS AIR,2010-03-07,1189
56740,REGULAR AIR,2012-10-23,1190
56901,REGULAR AIR,2009-09-13,1191
57314,EXPRESS AIR,2010-10-16,1192
57314,REGULAR AIR,2010-10-19,1193
57376,REGULAR AIR,2011-06-21,1194
57376,REGULAR AIR,2011-06-19,1195
57671,REGULAR AIR,2012-11-08,1196
57700,REGULAR AIR,2011-11-12,1197
58407,REGULAR AIR,2011-05-09,1198
58593,REGULAR AIR,2011-09-09,1199
58884,REGULAR AIR,2011-03-26,1200
58884,DELIVERY TRUCK,2011-03-26,1201
58913,REGULAR AIR,2010-05-13,1202
58978,REGULAR AIR,2012-02-13,1203
229,REGULAR AIR,2010-12-30,1204
706,REGULAR AIR,2011-09-10,1205
1285,DELIVERY TRUCK,2012-05-31,1206
1285,DELIVERY TRUCK,2012-06-01,1207
1313,REGULAR AIR,2009-09-14,1208
1346,DELIVERY TRUCK,2012-06-19,1209
1699,REGULAR AIR,2011-03-23,1210
2208,REGULAR AIR,2011-05-02,1211
2208,REGULAR AIR,2011-05-01,1212
2656,DELIVERY TRUCK,2010-05-04,1213
2656,REGULAR AIR,2010-05-05,1214
3361,REGULAR AIR,2012-08-22,1215
3361,REGULAR AIR,2012-08-23,1216
3393,EXPRESS AIR,2011-07-04,1217
3393,REGULAR AIR,2011-07-03,1218
4487,REGULAR AIR,2010-02-23,1219
4579,REGULAR AIR,2011-12-01,1220
5061,REGULAR AIR,2010-08-15,1221
5092,DELIVERY TRUCK,2011-10-29,1222
5092,REGULAR AIR,2011-11-03,1223
5511,EXPRESS AIR,2009-11-29,1224
5511,REGULAR AIR,2009-11-29,1225
5799,DELIVERY TRUCK,2011-08-04,1226
5890,EXPRESS AIR,2012-11-04,1227
6596,DELIVERY TRUCK,2011-07-26,1228
7015,REGULAR AIR,2010-10-14,1229
7015,EXPRESS AIR,2010-10-13,1230
7106,REGULAR AIR,2012-05-12,1231
8007,REGULAR AIR,2012-02-11,1232
8257,DELIVERY TRUCK,2009-03-22,1233
8257,REGULAR AIR,2009-03-26,1234
8257,REGULAR AIR,2009-03-29,1235
8773,REGULAR AIR,2011-10-22,1236
9057,REGULAR AIR,2009-11-04,1237
9285,REGULAR AIR,2009-01-04,1238
9861,REGULAR AIR,2012-11-01,1239
9922,DELIVERY TRUCK,2011-04-04,1240
9923,REGULAR AIR,2009-10-05,1241
9923,DELIVERY TRUCK,2009-10-06,1242
9925,EXPRESS AIR,2012-02-02,1243
9925,REGULAR AIR,2012-02-01,1244
10593,REGULAR AIR,2012-02-13,1245
10593,REGULAR AIR,2012-02-14,1246
11969,REGULAR AIR,2012-01-20,1247
11969,DELIVERY TRUCK,2012-01-21,1248
12228,DELIVERY TRUCK,2009-06-28,1249
12228,REGULAR AIR,2009-06-25,1250
12355,REGULAR AIR,2011-05-30,1251
12389,REGULAR AIR,2009-08-06,1252
12389,REGULAR AIR,2009-08-05,1253
12710,REGULAR AIR,2010-08-17,1254
13636,DELIVERY TRUCK,2009-01-26,1255
14021,EXPRESS AIR,2011-03-08,1256
14338,DELIVERY TRUCK,2010-02-07,1257
14406,REGULAR AIR,2010-03-10,1258
14406,DELIVERY TRUCK,2010-03-10,1259
14406,EXPRESS AIR,2010-03-10,1260
15878,REGULAR AIR,2010-11-06,1261
16133,REGULAR AIR,2009-09-27,1262
16612,DELIVERY TRUCK,2009-02-14,1263
16612,REGULAR AIR,2009-02-15,1264
16967,REGULAR AIR,2011-08-21,1265
16967,REGULAR AIR,2011-08-19,1266
18432,REGULAR AIR,2011-03-12,1267
18432,EXPRESS AIR,2011-03-12,1268
18432,DELIVERY TRUCK,2011-03-14,1269
18432,EXPRESS AIR,2011-03-14,1270
18464,DELIVERY TRUCK,2012-03-30,1271
18464,DELIVERY TRUCK,2012-03-28,1272
18464,REGULAR AIR,2012-03-30,1273
18754,DELIVERY TRUCK,2009-09-27,1274
18754,REGULAR AIR,2009-09-26,1275
19905,REGULAR AIR,2012-08-14,1276
19905,DELIVERY TRUCK,2012-08-14,1277
20256,REGULAR AIR,2012-02-05,1278
20386,REGULAR AIR,2010-02-27,1279
20455,EXPRESS AIR,2010-06-29,1280
20642,REGULAR AIR,2012-05-20,1281
