Ord_id,Prod_id,Ship_id,Cust_id,Sales,Discount,Order_Quantity,Product_Base_Margin
1355,13,1864,520,196847,0.04,47,0.59
1356,8,1865,521,108243,0.06,23,0.71
1357,4,1867,522,29696365,0.04,23,0.58
1357,1,1866,522,48291,0.01,29,0.58
1358,5,1869,523,178574,0.03,38,0.41
1358,8,1868,523,16537,0.06,26,0.66
1359,6,1870,519,233952,0.01,44,0.36
1359,13,1871,519,53325,0.07,46,0.06
136,3,183,76,12166,0.03,13,0.36
1360,12,1872,520,10206,0.01,18,0.39
1360,6,1872,520,10182,0.08,15,0.37
1361,4,1873,524,12745155,0.05,42,0.38
1361,5,1873,524,6862,0.04,37,0.43
1362,15,1874,516,1034147,0.03,48,0.57
1362,15,1875,516,5521,0.08,2,0.56
1362,5,1876,516,383,0.01,9,0.55
1363,5,1879,499,243113,0.01,22,0.69
1363,15,1877,499,56165,0.04,3,0.69
1363,7,1880,499,1134,0.05,27,0.53
1363,2,1878,499,556,0.06,2,0.56
1364,2,1881,525,51565,0.0,12,0.56
1365,4,1882,526,50232535,0.01,46,0.55
1366,5,1883,488,2552,0.01,2,0.55
1367,2,1884,493,156297,0.01,34,0.56
1368,8,2873,803,110021,0.03,50,0.43
1368,12,1885,527,6619,0.02,22,0.36
1369,6,1887,502,21155,0.05,31,0.37
1369,12,1886,502,14149,0.03,39,0.38
137,6,184,81,10842,0.02,16,0.36
137,12,184,81,7847,0.06,27,0.36
1370,3,1888,509,1362,0.09,32,0.37
1371,1,1889,528,88315,0.01,39,0.84
1371,6,1889,528,8143,0.08,12,0.37
1372,1,1890,529,75003,0.07,35,0.84
1373,8,1891,530,97182,0.07,22,0.44
1374,4,1893,511,2206991,0.04,13,0.56
1374,8,1892,511,29296,0.09,3,0.52
1375,15,1894,498,270337,0.09,18,0.59
1375,1,1895,498,153817,0.02,39,0.08
1376,9,1896,518,28171,0.02,36,0.36
1377,13,1897,531,373,0.0,7,0.52
1378,8,1898,532,144697,0.0,47,0.05
1379,6,1900,502,49816,0.03,48,0.04
1379,3,1899,502,7111,0.08,36,0.36
138,10,185,92,2613339,0.04,30,0.62
1380,4,1901,530,3296062,0.06,46,0.58
1380,5,1901,530,15878,0.04,24,0.53
1381,3,1902,533,35149,0.03,8,0.35
1381,6,1904,533,19503,0.09,45,0.04
1381,6,1903,533,7413,0.08,16,0.04
1382,17,1905,532,322058,0.04,22,0.38
1382,1,1906,532,236799,0.04,14,0.62
1383,13,1908,534,121808,0.01,37,0.56
1383,5,1907,534,52206,0.06,5,0.65
1384,5,1909,521,19912,0.01,24,0.43
1384,13,1910,521,6314,0.06,19,0.56
1385,1,1912,521,84782,0.05,38,0.61
1385,6,1911,521,26894,0.02,39,0.37
1386,10,1913,494,199245,0.05,40,0.69
1387,13,1915,535,12484,0.08,20,0.52
1387,12,1914,535,10362,0.01,15,0.38
1388,10,1916,495,63313,0.05,10,0.61
1389,7,1917,536,1101933,0.04,3,0.39
1389,7,1918,536,1439,0.07,2,0.54
139,17,186,45,267121,0.06,14,0.36
1390,14,1919,537,693345,0.04,15,0.38
1390,6,1920,537,5499,0.06,14,0.37
1391,12,1921,538,4221,0.0,9,0.36
1392,2,1922,539,51486,0.09,50,0.59
1393,4,1924,540,39259715,0.06,39,0.59
1393,15,1923,540,1452139,0.03,44,0.55
1394,5,1925,508,89464,0.01,31,0.44
1395,3,1926,515,15897,0.08,39,0.37
1395,13,1926,515,13896,0.03,49,0.56
1396,11,1927,694,302886,0.04,40,0.68
1396,5,1927,512,7519,0.06,22,0.58
1397,5,1928,509,5114,0.08,28,0.53
1398,5,1929,525,173706,0.02,42,0.65
1399,6,1930,496,243034,0.08,46,0.36
1399,6,1931,496,2186,0.05,36,0.36
14,4,19,13,24809205,0.01,18,0.58
14,4,18,13,834904,0.06,15,0.59
140,8,187,44,53166,0.08,26,0.48
140,9,187,44,31785,0.06,28,0.35
140,12,188,44,16308,0.09,42,0.39
1400,2,1932,486,140175,0.02,31,0.56
1401,13,1933,534,8053,0.01,28,0.56
1402,1,1934,527,23645,0.06,32,0.83
1403,17,1935,513,295197,0.09,4,0.56
1404,11,1937,534,11365616,0.08,49,0.76
1404,6,1936,534,228322,0.03,48,0.38
1405,4,1938,509,46102895,0.0,41,0.06
1405,6,1938,509,25854,0.05,37,0.37
1406,13,1939,487,11038,0.05,39,0.58
1407,15,1940,498,48907,0.08,5,0.66
1408,4,1943,487,22197325,0.04,13,0.59
1408,17,1942,487,693097,0.05,24,0.39
1408,8,1941,487,84892,0.04,49,0.45
1409,3,1944,496,31165,0.03,45,0.37
1409,7,1944,496,10119,0.06,28,0.39
141,4,529,138,8961805,0.0,15,0.56
141,13,189,91,10307,0.01,38,0.45
1410,1,1945,539,9819,0.06,26,0.57
1411,1,1947,493,191465,0.01,17,0.78
1411,6,1946,493,156751,0.01,40,0.38
1412,3,1948,526,8731,0.05,43,0.36
1413,6,1949,488,8331,0.06,13,0.36
1414,2,1950,536,23509,0.08,43,0.06
1414,5,1951,536,18746,0.0,10,0.47
1415,8,1952,510,459873,0.04,45,0.05
1415,5,1953,510,267308,0.01,45,0.72
1415,1,1954,510,39669,0.09,12,0.61
1416,3,1955,541,61065,0.09,30,0.37
1416,8,1956,541,15804,0.03,2,0.65
1417,15,1957,497,129881,0.04,50,0.06
1418,4,1959,539,53737,0.05,5,0.06
1418,1,1958,539,44257,0.01,27,0.57
1419,11,1961,487,2618112,0.04,11,0.78
1419,15,1960,487,120708,0.05,12,0.58
142,8,191,51,268948,0.04,27,0.05
142,8,190,51,1719,0.0,1,0.49
142,6,191,51,1531,0.01,2,0.38
1420,4,1962,542,520965,0.0,1,0.83
1421,15,1963,487,394595,0.03,31,
1421,15,1964,487,53944,0.01,33,0.62
1422,6,1966,543,164205,0.03,28,0.36
1422,5,1965,543,23392,0.01,27,0.43
1423,4,1968,521,539206,0.05,5,0.59
1423,4,1967,521,279327,0.05,16,0.37
1424,3,1969,492,12546,0.07,34,0.37
1425,4,1971,541,829617,0.01,23,0.57
1425,7,1970,541,4799,0.06,33,0.37
1426,4,1972,544,6161055,0.03,5,0.59
1427,7,1973,511,3321,0.06,18,0.52
1428,8,1974,501,58356,0.02,26,0.78
1428,6,1975,501,28147,0.01,47,0.37
1429,16,1976,510,53906,0.05,42,0.82
143,4,192,93,6583913,0.09,43,0.59
143,6,192,93,27063,0.01,13,0.39
1430,4,1979,491,12594535,0.02,21,0.56
1430,3,1977,491,75152,0.09,25,0.37
1430,6,1978,491,22048,0.04,36,0.39
1431,4,1981,540,11931195,0.08,17,0.55
1431,5,1980,540,45039,0.07,23,0.44
1432,8,1982,528,359636,0.0,47,0.67
1433,12,1984,545,25012021,0.04,5,0.39
1433,12,1983,545,16062021,0.01,4,0.39
1434,8,1985,526,55302,0.01,38,0.48
1435,9,1986,545,43786,0.04,38,0.35
1436,6,1987,546,15517,0.08,17,0.38
1437,15,5151,1307,643587,0.04,21,0.56
1437,8,5152,1307,31203,0.08,11,0.51
1437,6,1988,547,14593,0.0,27,0.36
1438,3,1989,540,247888,0.02,6,0.38
1439,5,1990,527,335155,0.04,37,0.74
144,17,193,71,486572,0.03,24,0.36
1440,9,1991,503,53211,0.01,30,0.38
1441,5,1992,489,21679,0.07,32,0.37
1442,7,1993,498,25813,0.03,41,0.35
1443,8,1994,492,538224,0.01,37,0.79
1443,8,1994,492,103595,0.08,30,0.43
1444,9,1995,489,23303,0.05,26,0.38
1445,3,1996,506,18072021,0.01,3,0.36
1445,13,1996,506,14074,0.01,39,0.56
1446,4,1999,487,4366348,0.05,25,0.58
1446,3,1997,487,30498,0.08,27,0.04
1446,1,1999,487,19813,0.01,27,0.83
1446,13,1998,487,10424,0.0,34,0.45
1447,1,2000,519,47606,0.04,33,0.56
1448,1,2001,548,175611,0.01,29,0.08
1449,3,2002,511,113647,0.01,10,0.35
1449,8,2002,511,32581,0.02,2,0.74
145,11,195,85,604818,0.04,17,
145,5,194,85,100331,0.01,23,0.57
1450,13,2003,536,60829,0.02,48,0.06
1450,6,2003,536,30742,0.05,39,0.38
1451,8,2004,511,10098,0.07,45,0.46
1451,16,2005,511,2971,0.09,12,0.82
1452,4,2006,528,4587926,0.01,30,0.06
1452,4,2007,528,4541924,0.01,42,0.57
1453,1,2008,536,616352,0.02,26,0.72
1454,4,2009,523,12786465,0.01,7,0.59
1455,2,2010,549,6663,0.0,5,0.58
1456,3,2011,496,34519,0.01,12,0.37
1457,1,2013,544,104949,0.05,24,0.55
1457,6,2012,544,1344,0.08,2,0.04
1458,4,2015,535,356405,0.05,2,0.83
1458,8,2014,535,23544,0.0,41,0.68
1459,3,2016,529,12756,0.03,22,0.39
146,17,196,60,305127,0.01,41,0.37
1460,16,2017,492,8158,0.04,7,0.57
1461,2,2018,550,139216,0.02,45,0.52
1461,2,2019,550,4675,0.08,40,0.58
1462,3,2020,541,3856,0.03,8,0.35
1463,6,2021,542,22062021,0.05,3,0.36
1464,4,2023,551,579768,0.04,35,0.59
1464,8,2022,551,176035,0.01,48,0.76
1464,6,2023,551,143694,0.0,37,0.38
1464,6,2024,551,1258,0.03,18,0.37
1465,6,2025,552,94113,0.01,20,0.37
1466,17,2027,553,447503,0.08,41,0.04
1466,9,2026,553,69306,0.06,18,0.04
1467,3,2028,514,29968,0.06,35,0.36
1468,6,2029,546,25746,0.09,37,0.39
1469,6,2030,507,31121,0.09,27,0.38
147,15,197,42,963359,0.06,47,0.59
147,15,198,42,375877,0.0,26,0.57
1470,4,2031,554,3406885,0.0,18,0.58
1471,3,2032,489,70991,0.09,37,0.39
1472,9,2033,492,36524,0.09,44,0.38
1473,5,2036,554,73509,0.01,27,0.54
1473,5,2035,554,51015,0.04,49,0.57
1473,3,2034,554,9936,0.0,18,0.36
1474,4,2037,492,2117435,0.04,7,0.36
1475,3,2038,518,16746,0.09,40,0.35
1476,3,2039,489,1417,0.02,33,0.38
1477,4,2040,537,17722245,0.02,31,0.57
1478,5,2041,536,39604,0.08,13,0.44
1479,14,2042,522,1424076,0.06,25,0.05
1479,6,2042,522,16741,0.05,38,0.04
148,5,199,94,14378,0.04,6,0.44
1480,17,2043,507,161293,0.0,11,0.37
1481,6,2044,515,39331,0.04,20,0.38
1482,8,2045,516,8457,0.02,20,0.54
1482,11,2046,516,6443,0.07,36,0.66
1482,5,2046,516,467,0.04,25,0.47
1483,13,2048,527,18328,0.04,30,0.56
1483,6,2047,527,378,0.06,7,0.38
1484,15,2049,525,783477,0.04,37,0.59
1484,15,2049,525,28269,0.07,16,0.59
1484,8,2050,525,12756,0.01,18,0.66
1485,2,2051,550,38599,0.09,48,0.58
1486,2,2052,513,9793,0.07,14,0.59
1486,16,2052,513,4875,0.05,46,0.59
1486,3,2052,513,2552,0.07,4,0.39
1487,9,2053,496,87747,0.07,14,0.38
1487,2,2053,496,14615,0.02,35,0.06
1488,5,2054,545,26957,0.0,24,0.51
1488,13,2055,545,9894,0.01,18,0.56
1489,13,2056,544,2034,0.04,29,0.47
149,3,7028,1712,3022021,0.09,1,0.37
149,5,200,95,44092,0.05,22,0.49
1490,4,2058,543,605727,0.0,36,0.06
1490,17,2057,543,418653,0.04,35,0.36
1491,17,2060,555,1517495,0.02,38,0.36
1491,17,2061,555,108412,0.04,45,0.38
1491,9,2059,555,54224,0.02,33,0.38
1491,2,2059,555,6787,0.07,29,0.55
1492,10,2063,503,181482,0.0,2,0.62
1492,5,2062,503,23512,0.09,49,0.52
1493,2,2064,556,31856,0.08,30,0.59
1494,13,2065,529,15117,0.02,43,0.59
1495,10,2066,533,728665,0.03,43,0.72
1496,3,2067,554,3038,0.08,15,0.37
1497,3,2068,557,12119,0.09,30,0.37
1498,13,2069,551,4801,0.01,21,0.58
1499,4,2070,487,3900531,0.08,42,0.57
1499,16,2071,487,24842,0.02,35,0.58
15,7,21,4,9748,0.05,21,0.08
15,12,20,4,5903,0.01,13,0.38
150,17,201,48,434351,0.09,3,0.57
1500,12,2072,529,10978,0.06,31,0.37
1501,1,2074,508,123485,0.03,34,0.57
1501,3,2073,508,19143,0.06,20,0.39
1502,9,2076,556,17933,0.0,19,0.38
1502,8,2075,556,10585,0.01,17,0.71
1503,8,2078,498,73171,0.0,24,0.05
1503,8,2077,498,37808,0.0,17,0.43
1504,5,2079,529,28506,0.08,34,0.59
1505,14,2081,518,986251,0.07,15,0.54
1505,3,2080,518,31166,0.04,37,0.38
1506,7,2082,535,12662,0.03,34,0.39
1507,8,2083,540,157514,0.0,37,0.67
1507,17,2083,540,18778,0.08,16,0.36
1508,9,2084,558,8629,0.05,7,0.35
1509,5,2085,559,175375,0.07,46,0.65
151,9,203,96,62607,0.03,26,0.35
151,8,202,96,59332,0.03,29,0.06
1510,3,2086,544,58056,0.01,42,0.39
1511,8,2087,516,150716,0.02,50,0.04
1512,3,2088,501,37195,0.08,49,0.35
1512,9,2089,501,9607,0.06,22,0.37
1513,4,2090,552,34605625,0.01,39,0.58
1514,15,2091,529,734196,0.0,32,0.59
1515,12,2092,491,26928,0.08,28,0.37
1516,1,2093,525,253618,0.01,19,0.56
1516,13,2094,525,76432,0.02,35,0.59
1516,3,2093,525,3856,0.07,20,0.37
1517,13,2095,515,13649,0.01,15,0.43
1518,8,2096,529,2053,0.0,25,0.69
1518,8,2097,529,1257,0.04,4,0.42
1519,10,2098,515,270169,0.05,33,0.06
152,3,204,60,55723,0.09,24,0.39
1520,6,2099,498,3047,0.02,4,0.36
1521,15,2100,560,223097,0.06,12,0.59
1521,5,2101,560,20077,0.01,25,0.42
1522,11,2103,512,206275,0.01,32,0.63
1522,10,2102,512,7157,0.02,13,0.65
1523,3,2104,548,1280525,0.01,14,0.38
1523,8,2105,548,143532,0.02,49,0.05
1524,10,2106,512,458154,0.05,34,0.69
1525,6,2109,501,1101943,0.07,2,0.36
1525,15,2107,501,112664,0.08,50,0.55
1525,8,2108,501,7161,0.01,15,0.66
1526,6,2110,487,12971,0.08,30,0.04
1527,6,4190,561,48546,0.03,11,0.36
1527,6,2111,561,16167,0.08,45,0.39
1528,13,2113,506,96409,0.02,44,0.59
1528,13,2112,506,3665,0.03,6,0.51
1529,3,2114,562,56498,0.01,26,0.38
1529,5,2115,562,12948,0.04,18,0.37
153,6,206,80,59373,0.04,15,0.36
153,8,205,80,26188,0.08,7,0.54
1530,4,2116,561,23805695,0.01,41,0.55
1531,1,2118,537,102502,0.04,30,0.61
1531,5,2117,537,24087,0.01,17,0.43
1532,4,2119,510,14918265,0.01,28,0.56
1533,4,2121,563,303909,0.01,6,0.83
1533,6,2120,563,1414,0.08,26,0.39
1534,1,2122,553,624576,0.01,32,0.06
1535,2,2123,564,363827,0.04,45,0.59
1535,1,2124,564,132669,0.0,37,0.61
1536,4,2126,561,3066205,0.08,3,0.57
1536,14,2125,561,1447574,0.06,28,0.35
1537,3,2127,562,52725,0.01,24,0.37
1538,5,2128,558,21086,0.04,21,0.48
1539,5,2129,513,63173,0.03,8,0.43
154,7,207,97,12077,0.03,49,0.38
1540,8,2130,548,49017,0.04,23,0.77
1540,12,2131,548,2062,0.01,42,0.36
1541,8,2132,547,41442,0.04,48,0.79
1542,8,2133,511,5426,0.03,13,0.44
1543,6,2134,530,12501,0.08,26,0.38
1544,5,2136,564,38717,0.01,8,0.68
1544,3,2135,564,6092,0.07,33,0.37
1545,11,2137,551,420147,0.04,19,0.64
1545,13,2138,551,5566,0.08,17,0.56
1546,4,2139,519,5032935,0.02,10,0.83
1546,2,2139,519,556779,0.04,47,0.06
1546,5,2140,519,79603,0.05,32,0.62
1547,3,2141,527,198037,0.03,47,0.36
1547,2,2141,527,64266,0.05,13,0.57
1548,3,2142,517,9286,0.04,44,0.36
1549,2,2143,509,901358,0.04,38,0.59
1549,6,2143,509,17542,0.0,26,0.04
155,15,208,98,79574,0.0,22,0.58
155,8,209,98,25175,0.07,31,0.52
1550,4,2144,503,464695,0.06,16,0.36
1551,16,2145,531,18477,0.0,29,0.55
1552,8,2146,551,93108,0.01,32,0.05
1553,8,2147,502,87797,0.03,29,0.79
1554,9,2148,555,111254,0.01,38,0.38
1555,17,2150,496,1127705,0.01,45,0.58
1555,5,2149,496,12531,0.0,14,0.41
1555,13,2149,496,11064,0.06,43,0.58
1556,4,2151,538,4075376,0.05,43,0.58
1557,2,2152,565,173653,0.01,46,0.56
1558,12,2153,520,29053,0.0,28,0.36
1559,6,2154,555,198216,0.03,47,0.36
156,6,210,62,69741,0.04,36,0.37
1560,15,2155,512,87075,0.09,35,
1560,5,2155,512,4337,0.02,13,0.48
1561,5,2156,523,6122,0.06,29,0.53
1562,6,2158,550,14513,0.03,25,0.36
1562,13,2157,550,5293,0.0,9,0.06
1563,1,2159,517,34557,0.06,4,0.81
1564,3,2160,500,91605,0.08,39,0.39
1565,8,2161,542,78763,0.05,21,0.54
1566,2,2162,553,122311,0.0,21,0.56
1567,7,2163,540,6641,0.04,36,0.05
1568,3,2164,502,13824,0.06,22,0.38
1569,5,2165,486,84659,0.08,22,0.57
157,15,1483,409,77076,0.08,4,0.58
157,10,211,49,46849,0.01,30,0.65
1570,3,2166,517,33885,0.04,45,0.38
1570,7,2166,517,4325,0.06,11,0.53
1571,4,2167,514,1493858,0.02,26,0.58
1571,3,2167,514,18834,0.04,36,0.36
1571,9,2168,514,3249,0.08,3,0.35
1572,13,2169,505,5015,0.09,18,0.59
1573,8,2170,495,306037,0.07,40,0.76
1573,13,2171,495,2531,0.05,5,0.52
1574,6,2172,486,10232,0.08,15,0.37
1575,6,2173,500,94554,0.03,48,0.38
1576,3,2174,495,14156,0.01,27,0.37
1577,6,2175,559,38779,0.01,50,0.36
1578,3,2176,501,397802,0.08,24,0.04
1578,6,2176,501,84315,0.0,16,0.38
1579,1,2179,566,122162,0.01,18,0.08
1579,16,2178,566,13937,0.04,16,0.59
1579,6,2177,566,2338,0.08,3,0.37
158,15,212,82,90594,0.04,6,0.57
1580,11,2181,561,377016,0.01,2,0.77
1580,13,2180,561,5966,0.05,35,0.59
1580,6,2182,561,1247,0.0,8,0.39
1581,4,2185,519,25645775,0.07,25,0.58
1581,4,2186,519,2795004,0.02,16,0.58
1581,15,2184,519,257392,0.07,17,0.55
1581,17,2185,519,72764,0.01,40,0.04
1581,2,2183,519,38219,0.03,24,0.52
1582,10,2187,551,397033,0.02,27,0.65
1583,13,2188,505,18569,0.02,39,0.52
1584,8,2189,567,123664,0.01,43,0.04
1584,3,2189,567,12906,0.01,27,0.38
1585,5,2190,568,32341,0.03,32,0.35
1586,4,2191,569,428723,0.06,6,0.39
1587,8,2193,554,70035,0.06,27,0.75
1587,2,2192,554,5535,0.0,18,0.55
1588,3,2194,518,3637,0.07,19,0.37
1589,2,2195,570,18755,0.01,25,0.58
159,1,214,89,66027,0.09,20,0.06
159,6,213,89,27023,0.08,12,0.39
1590,6,2196,556,4703,0.08,4,0.37
1591,16,2198,490,18092,0.01,22,0.59
1591,6,2197,490,11291,0.04,16,0.37
1591,8,2199,490,3168,0.04,17,0.51
1592,11,2201,494,711024,0.06,32,0.72
1592,17,2200,494,167353,0.0,32,0.37
1593,4,2203,505,48348,0.0,32,0.59
1593,10,2202,505,9755,0.09,6,0.72
1594,15,2204,526,208496,0.0,13,0.55
1595,2,2205,541,100273,0.08,17,0.59
1596,2,2206,544,170458,0.02,43,0.56
1597,15,2207,529,612348,0.08,44,0.57
1598,12,2209,541,19639,0.07,50,0.39
1598,10,2208,541,13127,0.01,1,0.62
1599,1,2211,542,121777,0.01,27,
1599,6,2210,542,64353,0.05,32,0.38
16,3,22,14,51183,0.01,33,0.37
16,8,23,14,18499,0.05,38,0.66
160,12,215,42,324,0.05,11,0.39
1600,3,2212,559,80039,0.06,34,0.39
1601,5,2213,546,27127,0.05,7,0.67
1602,5,2214,492,298015,0.05,43,0.78
1602,6,2215,492,47604,0.01,23,0.37
1603,15,2216,540,82596,0.01,8,0.58
1604,8,2217,562,564869,0.03,22,0.51
1605,5,2218,516,5334,0.04,32,0.68
1606,8,2219,520,448392,0.07,31,0.74
1607,4,2220,506,2980372,0.02,19,0.57
1607,3,2220,506,5042,0.06,10,0.36
1608,13,2221,549,154,0.08,35,0.52
1609,1,2222,500,46071,0.02,6,0.08
161,4,216,99,46889485,0.0,26,0.56
1610,8,2224,512,18333,0.05,30,0.75
1610,5,2224,512,8806,0.04,12,0.44
1611,4,2225,537,33375165,0.07,35,0.57
1611,4,2225,537,26791235,0.01,47,0.59
1611,4,2226,537,1018402,0.09,35,0.38
1612,17,2227,500,236543,0.04,16,0.38
1613,5,2229,554,46466,0.04,8,0.54
1613,12,2228,554,1691,0.08,4,0.39
1614,4,2971,789,4159628,0.05,50,0.56
1614,8,2231,571,51969,0.02,5,0.04
1614,13,2970,789,11183,0.0,36,0.58
1614,2,2230,571,3773,0.06,4,0.58
1615,6,2232,549,2924,0.01,4,0.38
1616,8,2233,553,84685,0.03,31,0.75
1617,6,2234,502,17741,0.05,29,0.36
1618,5,2235,512,73051,0.08,29,0.62
1619,15,2236,527,103956,0.06,3,0.61
162,4,219,42,6109817,0.04,48,0.06
162,5,219,42,33852,0.21,22,0.39
162,8,218,42,9006,0.09,10,0.79
162,3,217,42,507,0.08,8,0.37
1620,3,2237,492,20415,0.07,48,0.35
1620,5,2237,492,3311,0.08,13,0.41
1621,3,2238,566,201089,0.09,34,0.38
1622,2,2239,525,38928,0.01,48,0.58
1623,8,2240,509,124472,0.04,12,0.04
1624,17,2242,525,574424,0.09,12,0.38
1624,16,2243,525,45215,0.06,42,0.57
1624,3,2241,525,1375,0.07,27,0.37
1625,6,2244,533,11205,0.04,28,0.37
1626,12,2245,570,7822,0.03,26,0.36
1626,6,2246,570,5165,0.01,10,0.38
1627,13,2247,559,82398,0.09,34,0.57
1628,1,2248,570,139017,0.07,13,0.82
1629,2,2249,501,1161313,0.05,39,0.57
163,5,220,100,3411,0.02,1,0.05
1630,15,2250,516,81206,0.0,19,0.61
1631,13,2251,483,10427,0.03,8,0.06
1632,8,2252,497,392296,0.04,38,0.05
1633,10,2253,523,26116,0.07,39,0.56
1633,15,2254,523,15522,0.07,47,0.55
1634,4,2255,561,1236954,0.06,23,0.59
1635,6,2256,498,107236,0.04,36,0.38
1635,1,2256,498,85784,0.02,39,0.83
1636,8,2258,540,207068,0.03,14,0.79
1636,6,2258,540,76413,0.09,15,0.36
1636,15,2257,540,74284,0.01,9,0.06
1637,2,2260,498,69302,0.07,10,0.59
1637,13,2259,498,6434,0.09,11,0.56
1638,5,5892,1433,75519,0.0,41,0.47
1638,8,5892,1433,22079,0.0,7,0.74
1638,7,2261,565,20114,0.08,37,0.54
1639,11,4074,572,1435864,0.03,36,0.06
1639,3,4073,572,892008,0.0,24,0.04
1639,11,2263,572,171843,0.0,6,0.65
1639,6,2262,572,4826,0.09,9,0.36
1639,12,4073,572,1887,0.07,49,0.39
164,8,221,101,53822,0.01,48,0.64
1640,6,2265,517,34305,0.05,39,0.04
1640,6,2266,517,4463,0.01,7,0.36
1640,5,2264,517,4361,0.04,5,0.42
1641,4,2267,568,5442142,0.0,34,0.59
1642,15,2268,483,1407599,0.08,40,0.64
1643,3,2269,562,104296,0.04,6,0.04
1644,2,2270,492,841323,0.05,23,0.57
1644,13,2271,492,10545,0.06,30,0.54
1645,9,2272,511,45109,0.01,12,0.04
1646,13,2273,490,5533,0.0,10,0.52
1647,8,2274,548,277371,0.02,32,0.44
1647,13,2275,548,11389,0.02,9,0.59
1648,4,2276,561,833,0.09,5,0.81
1649,4,2278,498,22095155,0.06,41,0.57
1649,2,2277,498,300574,0.02,48,0.57
165,4,224,88,7740525,0.08,44,0.81
165,1,223,88,349705,0.0,18,0.71
165,8,222,88,106423,0.06,11,0.52
1650,3,2279,527,67002,0.07,34,0.35
1651,5,2280,563,52356,0.01,24,0.46
1652,9,2281,542,11263,0.08,43,0.36
1653,8,2282,571,342188,0.0,44,0.77
1654,6,2283,491,19793,0.06,32,0.36
1654,1,2284,491,9058,0.06,7,0.57
1655,4,2285,493,23767105,0.01,40,0.57
1656,3,2286,492,3514,0.02,1,0.37
1657,16,2287,481,1466555,0.07,9,0.81
1658,17,2288,569,48561,0.01,32,0.56
1659,3,2289,573,20883,0.0,28,0.39
1659,9,7667,1813,12953,0.06,24,0.38
1659,8,2290,573,2283,0.01,41,0.64
166,5,225,102,7405,0.02,3,0.06
1660,11,2291,557,385756,0.07,14,0.67
1660,1,2293,557,149793,0.05,9,0.66
1660,6,2292,557,74884,0.09,14,0.36
1660,9,2291,557,51453,0.04,21,0.35
1661,6,2294,573,15666,0.07,23,0.37
1662,4,2295,530,8339265,0.08,16,0.59
1662,8,2296,530,73617,0.01,21,0.43
1662,1,2295,530,47984,0.02,34,0.57
1662,8,2296,530,18264,0.08,6,0.64
1663,4,2297,559,28206995,0.03,29,0.57
1664,4,2300,512,2750107,0.04,25,0.55
1664,5,2300,512,1263575,0.07,48,0.06
1664,15,2299,512,65354,0.06,29,0.64
1664,15,2298,512,7808,0.08,43,0.58
1664,11,2298,512,2403,0.08,49,0.07
1665,9,2302,541,45293,0.07,45,0.35
1665,3,2301,541,10604,0.09,25,0.35
1666,1,2303,490,10152,0.02,6,0.59
1667,8,2304,512,29448,0.08,37,0.61
1668,6,2305,518,8884,0.02,16,0.36
1669,5,2306,559,614,0.04,26,0.43
167,17,226,73,575385,0.0,37,0.38
1670,4,2308,566,20771875,0.05,12,0.59
1670,3,2307,566,36271,0.07,48,0.35
1671,2,2309,574,70095,0.0,14,0.46
1671,9,2310,574,15974,0.08,41,0.39
1672,15,2311,492,1360883,0.01,50,0.56
1672,7,2312,492,8932,0.01,25,0.37
1673,17,2314,498,202755,0.04,14,0.37
1673,5,2313,498,2393,0.01,3,0.43
1674,15,2315,517,53075,0.09,27,0.58
1675,6,2317,575,166233,0.02,32,0.38
1675,5,2316,575,27819,0.02,32,0.43
1675,8,2316,575,25446,0.09,32,0.49
1676,6,2318,535,42591,0.02,38,0.37
1676,8,2824,779,2184,0.02,4,0.72
1677,4,2320,502,421583,0.02,39,0.59
1677,13,2319,502,6853,0.09,21,0.56
1678,1,2321,540,161026,0.06,25,0.73
1679,5,2323,530,56291,0.01,46,0.73
1679,2,2322,530,5052,0.05,12,0.57
168,4,228,61,2631107,0.0,16,0.57
168,1,227,61,1823547,0.03,48,0.65
1680,6,2325,496,12054,0.06,28,0.36
1680,7,2324,496,2001,0.04,42,0.08
1681,1,2326,576,11326,0.01,11,
1682,12,2327,577,28012021,0.09,6,0.39
1683,3,2328,578,1932,0.03,1,0.38
1684,15,2329,579,75994,0.09,13,0.56
1685,6,2330,580,16314,0.09,24,0.39
1686,15,2331,581,1934284,0.01,39,0.06
1686,4,2332,581,771783,0.08,7,0.59
1687,4,2333,582,61111685,0.06,41,0.59
1687,12,2334,582,11371,0.07,44,0.39
1688,4,2335,582,575569,0.04,10,0.56
1688,8,2335,582,69547,0.03,30,0.46
1688,1,2336,582,36562,0.03,10,0.57
1688,7,2335,582,15259,0.02,41,0.39
1689,13,2338,576,4648,0.01,9,0.52
1689,12,2337,576,2942,0.06,4,0.38
169,6,229,52,20942,0.01,32,0.35
1690,12,2339,583,1092025,0.01,2,0.39
1690,1,2340,583,57389,0.09,41,0.57
1691,3,2341,582,126272,0.01,50,0.39
1691,8,2342,582,52419,0.0,31,0.64
1692,8,2343,584,114388,0.04,15,0.79
1693,13,2344,579,7263,0.07,3,0.59
1694,6,2346,582,214505,0.07,45,0.35
1694,3,2345,582,11856,0.06,22,0.36
1695,2,2347,585,11818,0.06,27,0.06
1696,3,2348,578,43411,0.02,37,0.04
1696,5,2348,578,2903,0.07,39,0.42
1696,6,2348,578,2889,0.02,42,0.38
1697,17,2349,582,20264,0.04,2,0.36
1697,6,2350,582,13369,0.08,23,0.36
