Order_Date,Order_Priority,Ord_id
2009-02-04,MEDIUM,3398
2011-08-05,LOW,3399
2009-04-21,CRITICAL,3400
2010-10-31,MEDIUM,3401
2010-05-20,NOT SPECIFIED,3402
2010-09-04,MEDIUM,3403
2010-10-18,HIGH,3404
2012-06-05,MEDIUM,3405
2012-03-28,NOT SPECIFIED,3406
2009-07-07,LOW,3407
2009-11-10,HIGH,3408
2012-03-30,LOW,3409
2009-07-09,NOT SPECIFIED,3410
2011-06-10,NOT SPECIFIED,3411
2009-03-24,LOW,3412
2009-07-03,HIGH,3413
2009-01-20,CRITICAL,3414
2011-06-18,MEDIUM,3415
2009-11-01,NOT SPECIFIED,3416
2011-04-28,NOT SPECIFIED,3417
2011-09-13,HIGH,3418
2012-12-17,MEDIUM,3419
2012-04-13,HIGH,3420
2012-11-30,LOW,3421
2009-11-04,CRITICAL,3422
2012-01-21,MEDIUM,3423
2009-10-12,NOT SPECIFIED,3424
2011-05-23,CRITICAL,3425
2012-03-11,MEDIUM,3426
2012-03-05,CRITICAL,3427
2012-06-10,MEDIUM,3428
2011-02-26,HIGH,3429
2009-10-30,CRITICAL,3430
2010-11-13,MEDIUM,3431
2010-05-01,NOT SPECIFIED,3432
2012-02-08,HIGH,3433
2010-03-03,MEDIUM,3434
2010-08-09,HIGH,3435
2009-02-10,MEDIUM,3436
2012-04-13,MEDIUM,3437
2011-06-18,LOW,3438
2010-11-17,HIGH,3439
2012-12-30,MEDIUM,3440
2010-06-08,HIGH,3441
2012-09-23,MEDIUM,3442
2012-04-12,CRITICAL,3443
2011-09-24,CRITICAL,3444
2012-08-12,LOW,3445
2009-03-02,HIGH,3446
2011-01-15,CRITICAL,3447
2010-06-11,LOW,3448
2009-03-14,NOT SPECIFIED,3449
2009-07-02,MEDIUM,3450
2011-07-30,LOW,3451
2011-02-26,HIGH,3452
2009-07-16,HIGH,3453
2009-09-13,MEDIUM,3454
2012-01-28,NOT SPECIFIED,3455
2010-03-07,HIGH,3456
2011-11-17,CRITICAL,3457
2011-10-17,MEDIUM,3458
2012-08-01,LOW,3459
2009-02-11,CRITICAL,3460
2012-11-25,LOW,3461
2010-12-12,CRITICAL,3462
2009-08-08,HIGH,3463
2012-10-31,HIGH,3464
2011-07-18,NOT SPECIFIED,3465
2012-05-31,LOW,3466
2009-02-25,HIGH,3467
2011-08-13,CRITICAL,3468
2011-08-16,HIGH,3469
2011-07-27,MEDIUM,3470
2011-03-07,LOW,3471
2010-07-19,NOT SPECIFIED,3472
2009-12-05,MEDIUM,3473
2012-05-12,NOT SPECIFIED,3474
2011-07-02,MEDIUM,3475
2011-09-27,CRITICAL,3476
2011-03-11,MEDIUM,3477
2010-06-19,NOT SPECIFIED,3478
2011-03-12,NOT SPECIFIED,3479
2012-01-18,LOW,3480
2011-08-24,NOT SPECIFIED,3481
2009-11-12,MEDIUM,3482
2011-06-01,HIGH,3483
2011-04-09,NOT SPECIFIED,3484
2012-03-06,CRITICAL,3485
2009-12-01,NOT SPECIFIED,3486
2011-07-03,CRITICAL,3487
2009-02-10,LOW,3488
2009-01-21,LOW,3489
2011-01-01,MEDIUM,3490
2009-09-15,CRITICAL,3491
2010-06-28,MEDIUM,3492
2011-08-08,HIGH,3493
2012-02-15,NOT SPECIFIED,3494
2009-09-19,HIGH,3495
2009-09-01,HIGH,3496
2009-12-14,HIGH,3497
2009-10-10,LOW,3498
2011-02-06,CRITICAL,3499
2011-12-08,HIGH,3500
2009-04-13,CRITICAL,3501
2010-10-19,MEDIUM,3502
2009-01-22,MEDIUM,3503
2012-10-05,CRITICAL,3504
2011-10-21,LOW,3505
2012-03-07,MEDIUM,3506
2011-09-30,MEDIUM,3507
2009-11-18,CRITICAL,3508
2009-07-22,HIGH,3509
2010-02-20,NOT SPECIFIED,3510
2012-05-09,MEDIUM,3511
2009-02-13,MEDIUM,3512
2012-07-23,CRITICAL,3513
2012-05-17,LOW,3514
2010-08-18,MEDIUM,3515
2009-02-28,CRITICAL,3516
2011-03-10,MEDIUM,3517
2009-02-20,HIGH,3518
2011-04-01,HIGH,3519
2010-01-01,MEDIUM,3520
2012-08-29,HIGH,3521
2009-12-07,MEDIUM,3522
2012-10-31,NOT SPECIFIED,3523
2010-12-29,MEDIUM,3524
2011-05-19,LOW,3525
2009-07-04,HIGH,3526
2009-05-29,MEDIUM,3527
2012-05-05,LOW,3528
2010-09-03,HIGH,3529
2010-01-30,CRITICAL,3530
2011-06-16,LOW,3531
2010-02-27,LOW,3532
2010-11-09,HIGH,3533
2012-07-25,NOT SPECIFIED,3534
2011-07-23,LOW,3535
2012-12-02,CRITICAL,3536
2012-08-18,LOW,3537
2011-08-28,HIGH,3538
2010-10-12,CRITICAL,3539
2012-01-28,MEDIUM,3540
2009-04-18,MEDIUM,3541
2010-01-16,HIGH,3542
2012-12-20,NOT SPECIFIED,3543
2009-03-16,NOT SPECIFIED,3544
2011-09-12,LOW,3545
2009-03-30,MEDIUM,3546
2009-10-21,HIGH,3547
2010-07-31,MEDIUM,3548
2010-05-27,CRITICAL,3549
2009-08-15,CRITICAL,3550
2009-05-01,CRITICAL,3551
2011-06-20,NOT SPECIFIED,3552
2009-10-25,CRITICAL,3553
2010-09-08,MEDIUM,3554
2009-09-26,CRITICAL,3555
2012-12-22,NOT SPECIFIED,3556
2010-04-04,LOW,3557
2010-08-12,CRITICAL,3558
2011-10-03,NOT SPECIFIED,3559
2010-11-16,LOW,3560
2010-08-27,MEDIUM,3561
2010-12-29,HIGH,3562
2011-10-31,CRITICAL,3563
2012-07-27,CRITICAL,3564
2009-06-16,CRITICAL,3565
2010-01-20,LOW,3566
2012-10-16,LOW,3567
2009-10-11,LOW,3568
2011-01-28,LOW,3569
2010-08-21,MEDIUM,3570
2010-04-08,NOT SPECIFIED,3571
2010-02-04,NOT SPECIFIED,3572
2012-09-12,LOW,3573
2010-02-23,LOW,3574
2010-01-28,HIGH,3575
2011-08-15,HIGH,3576
2012-04-29,LOW,3577
2009-02-06,HIGH,3578
2011-07-23,LOW,3579
2011-04-17,CRITICAL,3580
2009-04-17,LOW,3581
2009-09-26,CRITICAL,3582
2010-09-23,HIGH,3583
2011-02-04,NOT SPECIFIED,3584
2010-05-02,HIGH,3585
2012-12-09,MEDIUM,3586
2012-05-28,HIGH,3587
2011-11-22,MEDIUM,3588
2009-10-08,CRITICAL,3589
2012-08-10,NOT SPECIFIED,3590
2011-08-25,NOT SPECIFIED,3591
2011-09-19,NOT SPECIFIED,3592
2009-10-20,CRITICAL,3593
2010-10-02,HIGH,3594
2011-12-02,HIGH,3595
2009-07-22,LOW,3596
2011-12-28,NOT SPECIFIED,3597
2009-09-08,CRITICAL,3598
2011-03-22,HIGH,3599
2009-08-03,LOW,3600
2010-01-18,HIGH,3601
2012-02-13,CRITICAL,3602
2009-09-12,LOW,3603
2009-07-01,NOT SPECIFIED,3604
2009-07-21,CRITICAL,3605
2009-06-20,NOT SPECIFIED,3606
2012-03-14,LOW,3607
2009-08-23,MEDIUM,3608
2010-06-09,LOW,3609
2009-03-23,NOT SPECIFIED,3610
2010-03-21,MEDIUM,3611
2010-08-30,HIGH,3612
2011-10-02,LOW,3613
2010-12-06,CRITICAL,3614
2011-05-26,HIGH,3615
2009-12-02,NOT SPECIFIED,3616
2011-07-25,HIGH,3617
2011-06-17,MEDIUM,3618
2010-03-13,LOW,3619
2011-05-05,NOT SPECIFIED,3620
2009-09-23,NOT SPECIFIED,3621
2010-05-15,NOT SPECIFIED,3622
2012-06-28,CRITICAL,3623
2009-05-29,HIGH,3624
2012-10-06,MEDIUM,3625
2011-06-12,MEDIUM,3626
2012-01-13,NOT SPECIFIED,3627
2010-10-08,NOT SPECIFIED,3628
2012-07-13,MEDIUM,3629
2010-10-09,CRITICAL,3630
2012-09-24,LOW,3631
2010-08-27,CRITICAL,3632
2009-10-29,MEDIUM,3633
2011-03-27,CRITICAL,3634
2012-02-26,CRITICAL,3635
2010-01-08,MEDIUM,3636
2009-03-28,CRITICAL,3637
2012-10-07,NOT SPECIFIED,3638
2010-05-21,NOT SPECIFIED,3639
2009-06-13,HIGH,3640
2012-08-12,LOW,3641
2010-12-12,HIGH,3642
2009-09-20,CRITICAL,3643
2011-06-16,CRITICAL,3644
2009-10-18,CRITICAL,3645
2011-01-04,LOW,3646
2010-06-21,LOW,3647
2009-03-14,MEDIUM,3648
2012-04-13,NOT SPECIFIED,3649
2012-01-03,LOW,3650
2011-03-16,HIGH,3651
2009-10-28,HIGH,3652
2010-08-04,NOT SPECIFIED,3653
2010-03-30,LOW,3654
2011-01-09,HIGH,3655
2009-01-10,LOW,3656
2009-01-12,NOT SPECIFIED,3657
2010-07-30,NOT SPECIFIED,3658
2010-11-18,NOT SPECIFIED,3659
2009-12-17,MEDIUM,3660
2011-09-29,CRITICAL,3661
2009-11-20,HIGH,3662
2010-04-22,MEDIUM,3663
2010-05-04,LOW,3664
2009-01-12,MEDIUM,3665
2009-02-23,HIGH,3666
2011-03-20,NOT SPECIFIED,3667
2010-03-21,CRITICAL,3668
2009-02-26,CRITICAL,3669
2011-08-11,CRITICAL,3670
2010-01-29,MEDIUM,3671
2011-05-07,HIGH,3672
2012-10-10,NOT SPECIFIED,3673
2011-01-04,LOW,3674
2010-07-19,NOT SPECIFIED,3675
2010-11-24,MEDIUM,3676
2011-08-30,CRITICAL,3677
2009-07-09,CRITICAL,3678
2012-03-28,NOT SPECIFIED,3679
2012-07-29,MEDIUM,3680
2012-12-08,NOT SPECIFIED,3681
2011-12-12,MEDIUM,3682
2012-01-04,LOW,3683
2012-10-07,MEDIUM,3684
2010-08-17,NOT SPECIFIED,3685
2012-12-30,LOW,3686
2012-03-30,LOW,3687
2009-04-20,HIGH,3688
2012-09-18,HIGH,3689
2009-07-27,LOW,3690
2012-01-11,NOT SPECIFIED,3691
2011-04-20,HIGH,3692
2010-10-05,LOW,3693
2009-08-03,MEDIUM,3694
2009-12-15,NOT SPECIFIED,3695
2009-05-17,LOW,3696
2012-04-25,NOT SPECIFIED,3697
2011-10-17,CRITICAL,3698
2009-05-07,HIGH,3699
2012-12-23,LOW,3700
2011-06-11,CRITICAL,3701
2009-11-23,CRITICAL,3702
2010-11-09,MEDIUM,3703
2011-02-26,MEDIUM,3704
2010-08-06,LOW,3705
2011-01-31,MEDIUM,3706
2009-01-03,LOW,3707
2011-09-12,HIGH,3708
2010-11-30,NOT SPECIFIED,3709
2012-03-29,HIGH,3710
2010-04-10,MEDIUM,3711
2012-02-19,CRITICAL,3712
2012-08-08,MEDIUM,3713
2011-08-26,CRITICAL,3714
2012-09-30,LOW,3715
2012-04-16,HIGH,3716
2009-11-17,NOT SPECIFIED,3717
2012-02-24,HIGH,3718
2009-03-12,NOT SPECIFIED,3719
2012-07-29,NOT SPECIFIED,3720
2012-07-30,LOW,3721
2011-04-23,HIGH,3722
2012-02-16,LOW,3723
2011-02-01,CRITICAL,3724
2012-01-27,MEDIUM,3725
2011-11-28,HIGH,3726
2011-07-06,NOT SPECIFIED,3727
2012-05-24,HIGH,3728
2009-05-17,HIGH,3729
2009-12-07,MEDIUM,3730
2010-04-02,MEDIUM,3731
2012-04-06,NOT SPECIFIED,3732
2010-11-22,HIGH,3733
2012-05-10,HIGH,3734
2012-07-03,MEDIUM,3735
2011-12-09,NOT SPECIFIED,3736
2011-12-26,LOW,3737
2012-07-10,HIGH,3738
2009-12-25,LOW,3739
2009-10-06,CRITICAL,3740
2012-07-16,LOW,3741
2010-08-16,HIGH,3742
2010-10-29,NOT SPECIFIED,3743
2009-06-14,NOT SPECIFIED,3744
2009-09-09,CRITICAL,3745
2011-03-25,CRITICAL,3746
2009-07-20,NOT SPECIFIED,3747
2009-05-11,HIGH,3748
2012-09-05,MEDIUM,3749
2009-01-05,HIGH,3750
2010-09-01,MEDIUM,3751
2011-11-15,LOW,3752
2010-11-18,NOT SPECIFIED,3753
2010-11-24,NOT SPECIFIED,3754
2010-10-09,LOW,3755
2009-12-25,LOW,3756
2010-12-26,MEDIUM,3757
2011-10-15,MEDIUM,3758
2009-01-15,HIGH,3759
2011-10-04,NOT SPECIFIED,3760
2009-12-04,LOW,3761
2012-01-18,MEDIUM,3762
2009-10-15,HIGH,3763
2010-05-26,CRITICAL,3764
2011-06-17,MEDIUM,3765
2010-02-10,LOW,3766
2011-05-21,LOW,3767
2009-07-01,CRITICAL,3768
2009-05-23,NOT SPECIFIED,3769
2009-03-04,CRITICAL,3770
2010-05-30,MEDIUM,3771
2011-12-04,NOT SPECIFIED,3772
2012-12-29,CRITICAL,3773
2012-04-28,LOW,3774
2012-10-24,HIGH,3775
2009-04-15,NOT SPECIFIED,3776
2009-10-01,MEDIUM,3777
2012-06-27,CRITICAL,3778
2010-07-18,MEDIUM,3779
2012-04-18,NOT SPECIFIED,3780
2011-04-28,LOW,3781
2011-01-21,LOW,3782
2010-11-24,HIGH,3783
2011-04-18,NOT SPECIFIED,3784
2012-01-08,MEDIUM,3785
2009-01-17,MEDIUM,3786
2010-03-13,CRITICAL,3787
2009-08-11,MEDIUM,3788
2009-08-10,NOT SPECIFIED,3789
2012-11-16,LOW,3790
2011-05-16,HIGH,3791
2009-03-22,NOT SPECIFIED,3792
2011-08-25,LOW,3793
2010-08-07,MEDIUM,3794
2012-10-18,MEDIUM,3795
2011-06-20,MEDIUM,3796
2011-01-08,LOW,3797
2009-08-13,HIGH,3798
2011-06-27,NOT SPECIFIED,3799
2012-10-26,HIGH,3800
2012-07-15,HIGH,3801
2009-05-18,HIGH,3802
2012-01-08,LOW,3803
2009-10-09,NOT SPECIFIED,3804
2009-03-09,NOT SPECIFIED,3805
2011-07-15,HIGH,3806
2009-06-03,NOT SPECIFIED,3807
2012-03-19,CRITICAL,3808
2011-05-18,HIGH,3809
2010-07-16,LOW,3810
2009-03-28,MEDIUM,3811
2011-07-19,HIGH,3812
2010-05-04,CRITICAL,3813
2010-12-20,MEDIUM,3814
2010-05-20,HIGH,3815
2012-05-27,NOT SPECIFIED,3816
2010-12-05,NOT SPECIFIED,3817
2009-09-24,MEDIUM,3818
2010-11-24,NOT SPECIFIED,3819
2009-09-13,CRITICAL,3820
2011-10-12,HIGH,3821
2009-12-14,LOW,3822
2012-12-11,CRITICAL,3823
2010-09-13,HIGH,3824
2009-07-02,CRITICAL,3825
2012-03-23,LOW,3826
2012-01-19,HIGH,3827
2011-06-26,NOT SPECIFIED,3828
2012-10-11,NOT SPECIFIED,3829
2011-06-23,NOT SPECIFIED,3830
2011-04-20,HIGH,3831
2012-11-06,NOT SPECIFIED,3832
2011-03-01,CRITICAL,3833
2009-04-27,CRITICAL,3834
2009-03-08,LOW,3835
2012-08-01,NOT SPECIFIED,3836
2012-06-14,CRITICAL,3837
2011-05-08,HIGH,3838
2009-02-14,HIGH,3839
2011-05-17,MEDIUM,3840
2009-02-11,HIGH,3841
2012-05-11,MEDIUM,3842
2011-07-05,HIGH,3843
2009-11-18,LOW,3844
2010-08-14,HIGH,3845
2012-05-07,NOT SPECIFIED,3846
2009-08-09,MEDIUM,3847
2010-09-22,LOW,3848
2009-08-13,MEDIUM,3849
2010-02-02,LOW,3850
2011-01-13,LOW,3851
2009-09-18,MEDIUM,3852
2011-05-04,HIGH,3853
2010-08-04,NOT SPECIFIED,3854
2010-11-03,HIGH,3855
2012-11-05,MEDIUM,3856
2011-07-03,NOT SPECIFIED,3857
2009-04-02,MEDIUM,3858
2012-02-08,HIGH,3859
2010-01-14,MEDIUM,3860
2012-09-24,CRITICAL,3861
2011-11-07,LOW,3862
2012-09-22,MEDIUM,3863
2009-09-27,CRITICAL,3864
2011-10-26,HIGH,3865
2011-09-15,MEDIUM,3866
2009-06-11,CRITICAL,3867
2009-12-12,HIGH,3868
2012-05-22,HIGH,3869
2012-12-28,CRITICAL,3870
2010-04-27,MEDIUM,3871
2011-10-12,NOT SPECIFIED,3872
2011-07-22,MEDIUM,3873
2012-06-14,LOW,3874
2012-05-21,CRITICAL,3875
2011-05-10,HIGH,3876
2010-06-01,HIGH,3877
2011-07-27,CRITICAL,3878
2011-08-20,HIGH,3879
2012-05-23,MEDIUM,3880
2009-11-03,HIGH,3881
2012-09-09,MEDIUM,3882
2011-06-21,HIGH,3883
2010-12-17,CRITICAL,3884
2012-02-13,NOT SPECIFIED,3885
2012-10-08,HIGH,3886
2011-09-01,CRITICAL,3887
2010-10-12,CRITICAL,3888
2010-03-27,NOT SPECIFIED,3889
2010-01-02,CRITICAL,3890
2010-03-30,LOW,3891
2009-07-17,NOT SPECIFIED,3892
2009-05-10,LOW,3893
2011-01-09,LOW,3894
2010-09-17,MEDIUM,3895
2009-08-14,CRITICAL,3896
2009-06-23,HIGH,3897
2011-05-06,LOW,3898
2012-07-17,CRITICAL,3899
2009-05-09,HIGH,3900
2011-05-01,NOT SPECIFIED,3901
2012-06-14,MEDIUM,3902
2011-02-06,HIGH,3903
2011-03-16,NOT SPECIFIED,3904
2012-10-13,LOW,3905
2012-09-14,HIGH,3906
2010-03-09,HIGH,3907
2011-02-13,NOT SPECIFIED,3908
2010-04-25,NOT SPECIFIED,3909
2009-12-18,CRITICAL,3910
2010-08-02,CRITICAL,3911
2010-04-15,MEDIUM,3912
2009-03-31,CRITICAL,3913
2009-06-12,HIGH,3914
2012-06-13,NOT SPECIFIED,3915
2011-10-01,MEDIUM,3916
2009-10-08,MEDIUM,3917
2010-01-31,CRITICAL,3918
2010-09-09,NOT SPECIFIED,3919
2011-12-16,HIGH,3920
2009-03-26,MEDIUM,3921
2012-08-04,CRITICAL,3922
2009-10-19,LOW,3923
2012-07-29,HIGH,3924
2011-03-15,LOW,3925
2011-12-25,NOT SPECIFIED,3926
2012-11-28,NOT SPECIFIED,3927
2012-01-31,MEDIUM,3928
2010-10-03,CRITICAL,3929
2011-12-10,NOT SPECIFIED,3930
2012-04-11,CRITICAL,3931
2011-08-31,HIGH,3932
2010-08-29,HIGH,3933
2011-12-03,LOW,3934
2010-09-29,CRITICAL,3935
2011-10-31,CRITICAL,3936
2009-03-09,LOW,3937
2011-03-08,NOT SPECIFIED,3938
2010-06-09,CRITICAL,3939
2012-01-12,HIGH,3940
2009-04-18,MEDIUM,3941
2010-01-15,CRITICAL,3942
2010-03-02,CRITICAL,3943
2011-06-10,HIGH,3944
2010-05-14,MEDIUM,3945
2011-12-08,CRITICAL,3946
2009-09-13,MEDIUM,3947
2010-03-17,LOW,3948
2011-03-15,MEDIUM,3949
2009-05-07,MEDIUM,3950
2009-01-25,NOT SPECIFIED,3951
2010-08-18,NOT SPECIFIED,3952
2009-01-06,NOT SPECIFIED,3953
2009-04-06,HIGH,3954
2011-02-26,CRITICAL,3955
2012-10-15,CRITICAL,3956
2011-05-08,HIGH,3957
2010-12-12,NOT SPECIFIED,3958
2012-12-15,NOT SPECIFIED,3959
2010-05-04,CRITICAL,3960
2012-11-08,MEDIUM,3961
2009-12-02,LOW,3962
2012-04-28,CRITICAL,3963
2010-09-13,CRITICAL,3964
2012-02-17,CRITICAL,3965
2009-02-04,MEDIUM,3966
2009-02-06,HIGH,3967
2011-02-24,LOW,3968
2009-09-14,MEDIUM,3969
2011-08-23,HIGH,3970
2012-10-09,MEDIUM,3971
2009-01-08,NOT SPECIFIED,3972
2011-06-22,CRITICAL,3973
2009-07-21,NOT SPECIFIED,3974
2011-09-03,NOT SPECIFIED,3975
2010-03-28,NOT SPECIFIED,3976
2012-05-20,CRITICAL,3977
2012-11-24,LOW,3978
2010-10-26,NOT SPECIFIED,3979
2010-12-22,NOT SPECIFIED,3980
2012-07-24,CRITICAL,3981
2009-08-06,LOW,3982
2011-04-29,NOT SPECIFIED,3983
2011-09-05,CRITICAL,3984
2012-07-22,LOW,3985
2011-02-12,LOW,3986
2009-08-19,LOW,3987
2012-05-13,CRITICAL,3988
2010-02-27,MEDIUM,3989
2012-04-11,MEDIUM,3990
2012-01-09,HIGH,3991
2010-09-18,LOW,3992
2009-11-16,NOT SPECIFIED,3993
2009-04-05,HIGH,3994
2011-02-26,HIGH,3995
2012-08-14,MEDIUM,3996
2009-03-25,NOT SPECIFIED,3997
2010-12-01,MEDIUM,3998
2009-11-22,HIGH,3999
2010-07-28,LOW,4000
2009-11-26,CRITICAL,4001
2011-12-19,NOT SPECIFIED,4002
2010-12-26,HIGH,4003
2012-05-07,HIGH,4004
2011-07-04,NOT SPECIFIED,4005
2012-03-05,NOT SPECIFIED,4006
2010-05-10,CRITICAL,4007
2009-04-18,CRITICAL,4008
2010-03-10,NOT SPECIFIED,4009
2011-06-08,NOT SPECIFIED,4010
2011-06-06,MEDIUM,4011
2009-09-21,MEDIUM,4012
2009-08-23,MEDIUM,4013
2010-02-27,HIGH,4014
2012-01-13,HIGH,4015
2012-11-26,MEDIUM,4016
2011-02-13,MEDIUM,4017
2009-01-22,CRITICAL,4018
2011-05-14,LOW,4019
2012-01-10,HIGH,4020
2009-11-21,LOW,4021
2009-04-01,CRITICAL,4022
2011-10-04,MEDIUM,4023
2012-08-16,NOT SPECIFIED,4024
2010-02-04,CRITICAL,4025
2012-05-25,MEDIUM,4026
2012-08-29,CRITICAL,4027
2009-05-01,CRITICAL,4028
2010-02-11,CRITICAL,4029
2009-10-27,NOT SPECIFIED,4030
2011-10-09,CRITICAL,4031
2011-08-02,CRITICAL,4032
2012-04-01,NOT SPECIFIED,4033
2012-02-11,MEDIUM,4034
2010-09-26,MEDIUM,4035
2010-12-21,LOW,4036
2009-07-12,LOW,4037
2011-07-05,HIGH,4038
2009-04-20,HIGH,4039
2011-10-06,HIGH,4040
2010-09-15,LOW,4041
2012-04-08,HIGH,4042
2009-01-11,LOW,4043
2009-01-16,LOW,4044
2012-09-05,MEDIUM,4045
2009-01-15,CRITICAL,4046
2011-04-09,MEDIUM,4047
2012-05-29,LOW,4048
2010-07-18,LOW,4049
2011-02-01,MEDIUM,4050
2009-03-14,NOT SPECIFIED,4051
2010-05-10,CRITICAL,4052
2011-04-15,NOT SPECIFIED,4053
2010-03-11,HIGH,4054
2009-07-20,NOT SPECIFIED,4055
2012-05-23,NOT SPECIFIED,4056
2011-11-20,MEDIUM,4057
2009-09-29,HIGH,4058
2012-05-06,CRITICAL,4059
2009-04-09,NOT SPECIFIED,4060
2011-07-13,NOT SPECIFIED,4061
2009-04-19,LOW,4062
2012-05-03,LOW,4063
2011-07-26,MEDIUM,4064
2009-01-14,NOT SPECIFIED,4065
2012-03-21,LOW,4066
2011-05-19,HIGH,4067
2009-12-18,LOW,4068
2009-01-17,NOT SPECIFIED,4069
2009-05-03,MEDIUM,4070
2012-08-23,CRITICAL,4071
2011-04-23,MEDIUM,4072
2012-05-22,HIGH,4073
2009-11-28,HIGH,4074
2010-08-21,NOT SPECIFIED,4075
2010-06-23,HIGH,4076
2011-05-24,LOW,4077
2011-10-13,CRITICAL,4078
2010-05-04,NOT SPECIFIED,4079
2012-10-30,HIGH,4080
2009-12-28,MEDIUM,4081
2010-04-22,MEDIUM,4082
2012-07-17,CRITICAL,4083
2009-12-06,MEDIUM,4084
2009-02-07,MEDIUM,4085
2011-10-03,CRITICAL,4086
2011-12-17,NOT SPECIFIED,4087
2009-04-22,LOW,4088
2012-07-08,MEDIUM,4089
2012-03-17,NOT SPECIFIED,4090
2011-10-15,MEDIUM,4091
2011-09-11,LOW,4092
2011-01-26,HIGH,4093
2012-08-28,HIGH,4094
2009-09-23,CRITICAL,4095
2011-09-04,NOT SPECIFIED,4096
2010-01-19,NOT SPECIFIED,4097
2012-10-18,LOW,4098
2010-09-19,HIGH,4099
2011-05-20,MEDIUM,4100
2011-06-22,MEDIUM,4101
2012-06-05,HIGH,4102
2011-07-29,CRITICAL,4103
2011-03-23,MEDIUM,4104
2011-10-28,NOT SPECIFIED,4105
2010-10-02,HIGH,4106
2009-09-19,HIGH,4107
2009-11-14,CRITICAL,4108
2011-12-18,NOT SPECIFIED,4109
2009-12-16,CRITICAL,4110
2010-04-25,MEDIUM,4111
2012-05-20,LOW,4112
2012-08-27,MEDIUM,4113
2012-11-20,HIGH,4114
2010-11-14,CRITICAL,4115
2009-06-01,NOT SPECIFIED,4116
2012-06-07,NOT SPECIFIED,4117
2012-09-18,NOT SPECIFIED,4118
2009-12-21,HIGH,4119
2009-09-25,LOW,4120
2009-03-26,CRITICAL,4121
2009-04-23,CRITICAL,4122
2012-03-26,MEDIUM,4123
2010-02-20,LOW,4124
2012-10-24,CRITICAL,4125
2009-03-05,LOW,4126
2010-01-29,CRITICAL,4127
2012-08-28,HIGH,4128
2009-09-14,MEDIUM,4129
2009-12-11,MEDIUM,4130
2012-04-01,HIGH,4131
2011-09-02,HIGH,4132
2009-04-22,MEDIUM,4133
2012-05-01,HIGH,4134
2010-02-04,MEDIUM,4135
2010-09-25,MEDIUM,4136
2010-11-24,MEDIUM,4137
2011-06-30,LOW,4138
2010-02-14,HIGH,4139
2010-05-03,HIGH,4140
2010-04-03,HIGH,4141
2009-03-10,MEDIUM,4142
2009-10-09,CRITICAL,4143
2012-10-04,CRITICAL,4144
2012-10-26,CRITICAL,4145
2009-01-06,CRITICAL,4146
2011-04-20,MEDIUM,4147
2009-01-06,NOT SPECIFIED,4148
2012-05-25,CRITICAL,4149
2010-02-04,CRITICAL,4150
2009-01-29,CRITICAL,4151
2012-10-01,MEDIUM,4152
2012-08-26,HIGH,4153
2011-02-05,HIGH,4154
2009-03-02,NOT SPECIFIED,4155
2011-11-26,LOW,4156
2011-04-19,NOT SPECIFIED,4157
2009-08-26,CRITICAL,4158
2011-09-19,CRITICAL,4159
2009-10-29,MEDIUM,4160
2010-10-20,MEDIUM,4161
2009-05-11,LOW,4162
2012-06-04,NOT SPECIFIED,4163
2009-04-24,LOW,4164
2012-04-07,LOW,4165
2009-07-10,HIGH,4166
2010-03-26,LOW,4167
2010-02-26,MEDIUM,4168
2012-02-08,MEDIUM,4169
2009-11-12,CRITICAL,4170
2012-08-10,MEDIUM,4171
2010-05-12,LOW,4172
2010-09-23,NOT SPECIFIED,4173
2010-02-08,CRITICAL,4174
2009-03-26,NOT SPECIFIED,4175
2012-08-01,HIGH,4176
2011-05-12,NOT SPECIFIED,4177
2009-12-26,LOW,4178
2011-05-02,LOW,4179
2012-02-10,NOT SPECIFIED,4180
2011-08-31,CRITICAL,4181
2009-12-07,LOW,4182
2010-05-27,CRITICAL,4183
2012-07-02,NOT SPECIFIED,4184
2009-06-13,HIGH,4185
2009-03-08,CRITICAL,4186
2012-06-06,MEDIUM,4187
2011-10-29,LOW,4188
2012-12-16,HIGH,4189
2011-07-02,NOT SPECIFIED,4190
2009-08-09,LOW,4191
2012-11-26,NOT SPECIFIED,4192
2010-11-17,LOW,4193
2009-01-06,LOW,4194
2010-09-23,NOT SPECIFIED,4195
2010-12-25,MEDIUM,4196
2012-06-20,HIGH,4197
2012-07-27,LOW,4198
2012-01-30,CRITICAL,4199
2011-09-28,LOW,4200
2010-12-26,LOW,4201
2010-12-21,LOW,4202
2011-06-22,NOT SPECIFIED,4203
2009-09-01,NOT SPECIFIED,4204
2011-07-28,MEDIUM,4205
2012-12-30,NOT SPECIFIED,4206
2010-03-09,MEDIUM,4207
2010-02-24,HIGH,4208
2012-10-18,MEDIUM,4209
2012-05-04,MEDIUM,4210
2009-05-04,MEDIUM,4211
2012-09-12,NOT SPECIFIED,4212
2010-09-10,HIGH,4213
2009-06-07,LOW,4214
2011-09-06,LOW,4215
2009-10-20,MEDIUM,4216
2011-12-18,HIGH,4217
2012-08-14,HIGH,4218
2012-04-13,HIGH,4219
2010-05-02,HIGH,4220
2009-05-06,HIGH,4221
2009-10-19,LOW,4222
2010-10-18,LOW,4223
2012-09-15,NOT SPECIFIED,4224
2009-05-08,LOW,4225
2009-06-30,NOT SPECIFIED,4226
2009-08-06,HIGH,4227
